56.30792802 73.64623619 85.26998791 98.21112388 -55.81561985 11.62761989 -25.18255177 -55.15409755 -65.99038181 -30.57066019 51.70600950 -23.73085505 -57.46664158 23.34070606 3.79780564 -114.59823053 65.18087138 -63.79017807 -12.23467867 22.26557137 73.66354016 7.36325791 -16.51297779 -9.57959483 -23.00784426 -112.57122414 -68.38794806 73.57932288 28.76073398 -12.67183804 -30.89965884 24.63978562 62.71596373 -7.21605555 5.59685193 135.66675428 70.88019624 -28.44729235 14.59063240 -38.25193299 15.06807812 94.48685921 45.23927674 -32.34484965 -27.43419794 81.54286374 55.14392260 13.95873635 -17.82672355 43.47650825 -66.83764350 -47.03988896 -27.39642401 54.44599308 -11.03953922 -60.02071841 9.89110330 -34.54789278 -35.26722390 66.59758117 -50.95809431 81.87380246 -50.35465979 -27.62078109 -70.90930939 -130.77729096 40.42627113 -37.48299377 -55.07267216 -71.47106121 3.68299314 18.59531615 -78.46053547 8.33558985 -41.52472131 -71.44424709 23.85892359 21.28673216 -75.60167350 -61.51855707 -44.11099462 50.20028532 0.01574173 43.47744950 22.09527554 14.31355714 12.25185278 4.04169089 29.81641127 92.93806216 -46.04534210 -29.64810457 -75.47375681 -19.93521416 9.96389391 -32.82660783 -6.75749245 12.88987280 -49.97019664 126.78014387 -58.22850592 14.05813626 -35.33740921 -83.94127100 2.52754793 126.29313169 8.37567317 -45.29508174 41.84421474 -55.65518913 25.92873501 41.53969487 -89.48313672 -1.99864279 -60.61664802 -2.63293838 -68.51561344 28.40894149 -20.68097665 -90.75480755 -69.31785998 -4.14021919 -19.06984240 -51.93827815 -14.80505629 -99.10128032 49.53740761 -49.70806119 47.93594699 -27.58751028 -31.07497725 -32.85346362 15.68001466 -25.09521081 23.22283573 120.56116357 30.70668763 71.32734327 8.13361664 58.04917879 42.10939838 18.23809195 -61.11176834 -16.86804181 -5.59675516 -83.18045562 -62.65082793 -2.06723994 -40.58689264 -24.48406271 -30.56285546 -32.59112999 -81.95202866 11.96955496 32.89856345 -18.41222749 21.00227995 -4.34941356 -52.82062669 12.31880316 22.35430677 -100.11545236 54.84102799 -28.66122038 -92.35022365 -34.25604741 68.38028203 12.44223725 53.20520212 37.48943320 -2.65767679 32.11198184 -55.82367123 2.24806371 52.32706730 79.02348810 -75.66996473 -3.20872771 -53.98658959 -2.77551077 -102.01670389 -24.40199330 17.80661073 13.24166481 -15.60110521 63.13268325 -78.96882808 -30.49209970 48.06910969 37.88061720 34.05464976 -16.65125283 26.24872053 71.52616345 74.15792230 -64.33696235 39.01175674 39.85554970 34.86697548 -13.36873964 -70.67250768 62.59325886 90.22618858 13.41912895 -108.79276478 -19.23914570 84.56961433 65.83166265 78.70176785 -6.46364535 -32.12495126 -35.44860916 79.47372953 -102.44804252 -0.70349893 60.15462471 -41.69991435 31.03163186 -131.01155938 14.65834638 31.58426898 -18.48719224 -28.47565696 31.43777385 -2.95940071 77.38652563 16.41703301 32.75774691 -35.59490340 -14.92956684 30.54833571 -30.63893720 123.61835344 -51.81051630 -29.26925314 54.05358447 48.44004912 -10.78422952 -79.06667670 24.70770490 -8.30854203 -35.91194384 18.25203628 -1.69459377 48.51829180 -5.70136540 25.53065563 28.72827591 157.22043454 45.03658517 -15.92143433 40.13043333 -8.59332053 -4.17893801 -120.37400858 62.77311586 66.01754732 -16.95045604 8.29221639 22.29213437 13.30921301 -15.75682543 -24.93987110 -1.16129415 1.27209407 54.26287388 1.87252194 -17.95072381 -0.81430265 3.50770482 49.67869568 9.02699577 -13.63573465 -5.61086938 51.28404173 21.92564006 -52.00705266 27.82088589 6.38671875 59.31432462 5.23464886 13.68249134 32.81793351 40.44079242 -32.51898544 83.69187284 -112.66204207 13.83734995 -33.67221263 -6.83371330 -32.00511249 11.56380180 38.52793877 -54.51381241 -79.63774645 1.25466471 20.88139108 27.96401335 98.28658707 -10.79172336 22.16058531 -38.58221575 18.58933768 47.93106149 -2.45648557 -28.77573514 -8.16959836 28.76027273 4.22502862 -28.57891343 -40.44182836 -13.47760827 -21.74450985 -43.63105529 -27.06617474 34.49744418 -91.13692595 40.68113243 13.26424036 -31.88444488 -33.27278942 -17.10648843 24.18928637 -93.23649372 -66.67992331 -51.79421212 65.62338478 -23.97293868 -14.64935453 -28.55139020 -27.76573625 29.39365376 28.94860819 -32.02963669 0.85223222 25.22647042 -79.85781728 22.73546690 -74.53344173 72.67632856 -41.41651499 -27.16217847 43.00693058 40.81628313 -40.52058292 17.01186134 -21.50569469 1.40501797 53.49496963 71.04716835 4.25756291 -16.70906043 -10.04159277 57.12618053 22.38310867 -37.79277141 25.22605311 -8.54376127 -28.28553357 -3.63348541 -50.28039846 14.46989147 41.40253873 -65.56808519 -44.08344260 58.93198658 20.02065362 17.13037721 -41.51026238 7.35743112 6.61886036 7.83845593 -29.83023202 -14.78168245 -84.93039046 -80.01281217 -18.19525410 55.77432019 33.21445781 78.92411062 18.78522117 -104.98996519 42.57081092 18.06862001 19.46686321 -64.50761698 25.45814888 17.07045587 5.74932103 26.28512132 -34.00170154 18.39915084 32.64218192 -70.42753478 -93.03780164 11.55027261 -2.57296021 68.50344672 29.60749094 39.28853386 23.97153267 40.61226047 50.28148059 25.32607398 2.73276157 -37.40414586 39.04602934 -58.02908873 -31.13116888 -28.22310534 -5.26653251 -38.17989655 63.66612228 125.95434022 70.56077208 67.09679747 21.38683368 29.05292537 44.00327058 -102.17331177 19.43494287 -31.12237435 -3.68705699 -24.32611837 3.45105287 -26.12980802 163.93070883 25.39247666 7.25121595 -13.84473409 11.62504818 -24.21583459 30.64268915 61.05553604 67.72335195 -18.01142221 -0.79889971 46.78457797 -61.94841692 34.18765603 19.19996976 -67.92483270 85.06679044 -24.50378284 24.71429501 -63.52358439 38.32994584 -13.57127353 35.36036808 -88.16033755 12.41659544 -38.98234215 -81.10528302 -67.48750089 -15.96664796 -13.71682690 49.63923262 -48.85727764 -77.30824201 1.55876043 68.42300677 2.65584820 -9.92611992 57.69710580 -3.88409530 41.91317337 -78.32076784 34.31212117 -68.18856843 -39.86812294 60.70564669 -21.08619340 -68.79308935 2.73909997 51.55852836 2.44708756 11.11028431 6.08815583 -15.49577254 10.70505309 -22.29702253 82.55400495 48.85663384 -7.62346924 -53.95678732 40.24682279 -101.40266391 -101.40868901 15.40829556 -71.68772594 59.31436597 18.18143466 81.73398289 51.09899907 -33.62891268 -31.50837333 -50.28215138 -31.25564129 -10.73604760 -39.47871546 30.04922681 11.99035204 13.86348730 37.85286484 8.76196243 -22.05068533 38.46505151 58.96209745 7.79736634 31.94403250 45.34691797 -34.44415490 -23.51190335 43.12099866 3.95082761 -13.78458441 -86.99294936 -10.59472978 -18.68518625 1.93394578 -49.58741480 28.50549433 0.86310919 -14.86952062 4.39174921 59.18342273 85.59777356 -31.06530206 69.01278958 30.22116732 -28.52613857 67.99267686 156.59142535 27.29146298 -48.95073639 23.38471619 23.61332970 0.69897277 45.13814350 -19.99091966 33.62032252 7.76505744 -7.49615367 75.58819172 -79.57792084 -38.22522729 -28.59577704 126.84841063 67.24510088 -17.21991945 -65.66324198 42.27297431 -73.78393506 49.08457520 -53.92700787 27.42231170 52.39884710 27.04227352 62.35009621 -12.96985856 33.01741684 12.72073436 18.15373835 112.31924257 -31.42140001 45.21669035 -96.99914369 35.49951249 -34.26658794 30.76207672 -3.31165389 27.55163376 53.21456249 10.43552331 74.91064075 70.34799782 46.22298981 77.20050694 16.40305660 -12.91900962 101.65602386 40.26467823 -28.24545249 27.49574863 -21.59955338 -26.56796699 -28.64194351 -29.51762731 55.07329793 -12.66477334 -3.87593399 -51.44831975 -3.10281084 -37.24535628 -29.16952439 -44.22171091 -72.68687928 56.91695838 4.91619205 2.34165718 72.80884980 10.75966028 32.92274193 -18.57066130 33.19660986 4.22407995 37.50127944 -12.51301237 -37.78812244 -42.99233722 -15.33708311 69.27275446 67.63778658 -13.94555974 44.85134354 29.24804991 -4.87369573 5.90674946 54.98970539 -69.92821594 9.17318548 -17.12724545 -32.78429361 -23.95724584 51.22972598 55.92223496 -52.63357419 -51.79693697 -36.66986911 38.85697363 14.88758043 10.55959670 23.16421542 3.98545836 38.00761228 -34.62480326 -15.09596880 65.18189004 -81.47796974 21.75676192 69.05300415 -62.48407568 123.41525779 -51.97509128 61.79755335 -73.47516176 -16.22219272 -8.46293129 23.19577796 18.57708054 4.19091038 -25.14275006 20.47328350 -87.40000487 88.71659115 -12.23981465 -2.12507554 -61.11364128 31.56453264 114.84355630 15.65140369 -43.23094545 49.92212519 -70.36732844 54.63826460 -13.65778126 34.25128504 -41.03464884 72.33050685 16.03935036 -84.34495177 16.79754606 -86.21492618 58.48173515 -8.94431117 -9.91248862 70.54478143 31.12025241 13.87316493 45.32217488 51.99002058 119.64752316 -30.72695468 -40.00088161 -113.05901097 -4.08045314 -55.91692955 -38.96964430 -34.62390143 47.97638503 77.43060289 9.34616192 23.54321238 49.70000238 29.48751649 -9.72088431 100.94105622 19.02154969 60.19353206 -4.43427268 0.11425930 -134.57889913 53.90936248 66.68271162 -14.71758971 60.82668619 5.03053599 -15.63092369 -57.35464840 6.91151379 -95.88668801 -3.76594648 -72.08999072 -19.38315945 -48.84176321 33.03240594 20.27945593 94.53910401 -3.36779864 28.65811644 40.03859059 -3.13753714 -22.21006812 8.94792453 82.28980113 -65.56255066 72.94697865 -4.31630598 14.02111830 29.66739358 77.08466711 53.60969083 39.72970307 3.52338774 -20.25976686 73.28972049 -37.32460519 11.02908185 7.07462020 -19.81054348 27.83647651 71.37225957 -94.96338023 39.24872722 11.70121958 18.33332007 -7.96406678 70.37441518 -25.04853757 6.29703821 59.33528476 -150.10291232 -19.22406085 -2.89569627 123.96788196 60.29699297 -33.66829829 -38.36569478 -13.35385764 -37.98250022 4.79608180 0.94330124 -18.45557972 -33.49429698 93.18672618 -55.38759656 98.29964011 -78.19309984 -6.78894742 -40.90248099 -6.40310936 48.61838265 -85.77242229 -62.72827305 40.01457718 0.37948219 -36.96419674 -18.53347996 -0.64200549 -79.41599733 -101.95436533 42.32174808 40.71230316 -22.94609421 -51.70370441 25.40601659 -11.94388119 -39.30878194 0.23165082 25.85964023 -56.64944182 -10.57206009 38.66540089 -13.91776277 41.10285369 -1.48947674 -1.80300280 7.88506870 -57.55234176 37.67520835 -50.59860444 25.64054626 -19.41259543 -106.22544286 47.63297772 -82.23020849 19.84522901 17.69660435 -52.41202943 -27.80481215 -3.93727046 35.82663540 70.19694672 8.97442204 62.06726396 82.95304434 -49.74551320 47.36038863 -42.15205046 -21.31946549 -21.23866443 35.88203424 8.68389530 -58.28955529 -44.31430007 22.91210307 26.35890198 4.84469674 -14.27178721 46.43194871 -10.54355004 52.96693757 31.20890623 23.09252231 -78.27126040 28.98538441 -18.56720776 -24.34053744 -78.80398141 -3.96946975 35.57511822 -44.77507847 23.32039472 22.14813462 76.34486326 -8.09558813 -24.99555225 -18.73436633 22.65050407 32.53130715 48.63816238 -9.22184551 -30.24079093 -48.33477702 3.51948613 70.53623730 -39.24186162 20.24427631 76.47684107 -80.50125437 -19.44593467 12.91286495 -16.73332034 70.05244549 17.41857205 7.01570862 27.54188002 -55.68026711 -11.73368619 59.59030486 -27.88034285 -26.95222003 133.96393713 4.80153461 55.20921483 15.16046865 35.15558649 -59.30443918 -7.99309006 33.27159238 -58.80748252 -34.82608445 -76.03763117 -16.94700728 18.53455437 27.74029165 24.24102849 -19.12729260 10.19145580 84.27045242 -24.63426351 23.10592047 79.81184948 -3.34711362 -21.15666137 39.37827979 88.63744164 16.41455328 69.23120240 38.60138049 -43.12448450 2.46476413 55.17297601 35.67647634 -7.80305791 97.35386987 -24.42734842 38.25495667 -62.70455914 24.30362401 3.67192055 -24.91687703 -48.98443088 -9.51447692 20.86292371 3.80201377 38.09087633 26.63834323 29.01020749 -43.56880948 39.77841518 16.15037948 -115.88919243 -43.98641009 50.36743346 -18.26022571 -97.69479531 8.72434576 -1.71488367 56.00918282 65.57746972 -16.20655361 -25.08009830 86.66369736 -17.72165313 20.63353408 44.04630376 -57.62547675 -30.67601941 -41.20025588 22.69907844 46.56416901 -31.14351117 -144.17346650 0.67739318 -1.14360741 10.51666374 98.26872881 -1.31776203 -66.66283032 29.42362195 59.05659340 -4.86271876 -46.20027216 -21.89537374 -11.52962970 -20.59270033 -18.79770489 -0.74728994 -32.77046041 -48.43328662 73.30727429 75.89703812 -62.88233420 -70.62050782 -84.55091939 23.83184483 -23.03802993 -23.69626028 -51.03905880 7.34198974 9.06001142 42.28833165 -30.44458681 -27.09133589 11.60389029 18.36143067 -51.94909037 -7.95268154 -23.05045025 -23.08757752 -26.97667933 44.27466173 -26.60465298 -0.39891037 -16.60931774 52.38014364 -56.96219980 0.77426512 10.93232003 -0.79749846 -38.74501609 -36.97295152 -24.89905281 -41.41005052 -38.40053342 31.70450080 -68.28844045 -37.62358941 -18.83836034 15.67866789 31.43685641 -68.29617932 -1.01555630 -1.11083160 71.95212469 -38.69779609 -4.98864585 66.93644123 29.89009566 22.56442581 -91.11787087 13.12767368 46.73456692 9.67426428 -31.30902924 49.01081888 -31.07484739 45.76678497 -44.73535534 -28.18153141 30.40285934 -43.86101149 -74.19838102 36.13350678 -27.69621794 -38.74388034 -3.17641741 -33.92405692 48.06850685 25.04666714 30.75101722 -29.15354486 -9.50718442 27.13144475 -22.61843020 30.48181336 -22.59568060 27.23070426 -50.42628356 8.81383154 -12.07396878 72.52365455 -42.10248268 -80.28313684 101.09522028 -27.48607736 96.75650854 95.63760513 -56.79674843 -50.95226326 44.56171125 28.74918997 -54.40383178 24.35834091 117.60731363 122.44001387 -67.41632514 19.77517600 -36.98702202 -23.05736268 16.98218845 53.04635875 -19.80744030 -13.20195567 36.68820486 -148.45052294 -54.51799834 -49.54633693 -68.06491719 -22.64348789 -35.44165508 69.72248580 -184.76035186 -62.31190641 -56.13348857 31.66652725 21.93790466 -45.06569697 29.24404376 75.84920015 -80.48386760 107.30921223 -34.86463306 -0.92925032 37.69848856 14.77435339 -11.75092041 -98.18861966 24.81623945 -41.14146966 29.63059735 -14.97898611 -8.57684640 22.93797066 9.93550214 -51.01132123 14.61148227 0.34249772 -49.63589589 -17.19586943 9.63884274 -4.85827195 6.30411523 -29.28955598 20.59853909 33.80465893 -70.65469582 -43.63359052 29.99912468 2.61708390 -47.47269572 86.05727264 -0.28459923 -51.27020766 54.57408226 9.05277404 62.96262829 -43.57334673 -103.04062980 -48.38728549 -25.77480195 -100.88245941 45.42962447 43.84271431 38.27657255 9.53640665 70.43290826 -20.94248630 -7.78472911 44.74488793 -30.85243952 22.30652732 4.15184025 30.24381241 63.09564590 -49.00549902 34.38063345 89.29708829 -72.08818812 -34.65257677 -54.57842480 -38.77914513 73.24028500 -22.07365180 -11.28781887 21.97235225 -11.63515458 -61.05029947 -51.74395569 -21.07844838 74.34877640 22.76584096 -23.59793531 -71.73421030 12.50495825 44.66393314 -18.61274542 -43.76541225 27.27727164 25.46255692 -27.54342508 -22.58889177 -1.37500833 -59.86437032 18.47294282 98.01985642 -99.83132229 15.68204355 40.31143243 -49.22190418 1.88172421 -39.65996543 -77.04919446 63.67444565 -79.12995732 68.17157571 38.58774775 -22.03559855 -21.06414238 38.08621591 -22.08441759 7.89845571 13.82584855 38.72336075 -52.35791052 -56.16261530 -2.94487497 37.64898382 -20.33027589 -28.93011024 11.21269671 -4.73436832 -73.53155330 76.38474033 -51.51113167 -7.74534934 36.31524795 -41.16954654 33.43888079 41.93687376 28.08106445 -10.38682607 20.86202670 -69.12677939 70.69700401 49.51010809 -43.85127776 28.05337882 -76.25046461 -53.61892788 8.40638352 69.16741204 53.96903154 -2.26202791 19.72436498 21.32876980 51.15087527 27.41593166 -54.80721521 20.56509859 -35.87070027 40.18506657 -20.30546077 -6.27612827 35.93790922 14.54486177 -87.02596633 -55.95653964 -3.31666093 -38.61126473 24.84829325 26.19013101 -25.96260504 50.08491710 1.07640403 2.23807433 -2.62295932 138.94710759 102.88857206 39.80136247 -8.52167492 -76.58273839 3.30182016 93.62229691 -20.86079255 -8.75586275 -50.37033908 55.36089703 2.53965229 -24.66421602 -7.36021981 -51.63313296 14.85758987 -40.83625567 58.96106888 46.43542266 5.04866259 12.19279989 -34.61352727 7.35760314 -23.15753179 -29.90996293 -3.54794127 -6.84603603 -40.61908250 -57.29610405 54.54246742 5.86483711 -1.89041886 35.31057854 -23.87128566 -6.23769728 6.36253355 19.34504477 75.41850248 -61.38321632 -29.04218306 -42.79528959 -40.39193027 107.29831389 13.89588112 87.29524804 -8.55327136 26.89668944 -48.87407476 29.64660363 -34.73413434 8.53164128 27.64333411 -22.26854363 -36.84664628 -80.99680258 13.86888731 28.82905187 19.88719618 86.27859930 -37.02755752 20.79876716 -11.57742959 -14.49384056 5.62542862 -19.80791693 73.99048709 39.42636946 68.62909351 -15.01445259 -62.13653731 29.88802806 -71.88250450 -49.54287457 -56.58678829 24.15241348 10.98564420 -6.73220697 27.50757936 28.86061973 45.43114106 8.87247727 -23.58738350 -58.09692839 -76.12096479 -55.66954075 -55.16125874 -99.41685968 -21.02812029 33.25418997 33.47936137 20.70909182 50.84538646 -13.28024740 -30.66373436 -65.42350187 -40.42823277 12.76694383 -32.48661697 -21.45515314 -67.79035681 3.70198211 -42.70350712 -52.30336740 -93.05843885 -24.63102079 -41.87134774 41.24249516 -63.65149709 36.88153194 -18.15277217 -56.10532355 26.37642452 -23.66427605 21.63554422 -0.49682442 -38.60343003 17.35267287 -122.35791488 -22.98630379 -78.24419252 19.75500727 -4.48143011 -98.97152078 39.33200608 -8.38101215 104.97724705 -71.94364766 15.11778502 -86.06246549 -20.42086563 34.85490547 -32.13849758 -18.33301410 17.47929169 50.54248311 3.50780972 -1.79405149 8.25083287 26.72779161 -61.03687507 1.00174491 26.91578151 -80.67115047 -15.22824140 3.88839488 -46.60684268 102.32158704 -7.47063484 20.01549024 -70.32714893 -42.79526157 39.80018724 49.09332181 -56.31955423 -52.08855089 72.59760287 -79.63885459 40.97172385 17.09324500 132.77730487 -41.25088603 -74.29439772 -26.98488485 -28.16327466 33.68179846 -105.14775755 61.36033348 5.70129076 -2.72440390 52.51035129 36.46370664 2.05044124 -53.30790068 -30.56388305 -51.14970007 -66.49540745 -69.51530244 23.71436888 34.07796951 17.17408218 -22.68661071 70.91694891 -27.24792174 64.22411003 22.31935902 -97.81927362 58.85938425 -34.53361413 -14.80784259 28.55681194 39.30523710 -63.39828002 47.62819788 -12.32470512 15.39758463 -11.47867733 -41.21530461 90.66579488 0.20862691 0.75571510 53.31464252 13.64535785 35.20304068 -56.03351045 98.34386420 -36.97275996 -7.93919751 17.26955400 36.91319036 11.07135138 -30.99104227 -72.75691925 12.91247143 -9.23098225 -12.79346132 -9.16859793 21.91110451 -5.89293297 -1.05741923 -14.67432511 -94.32230980 -24.35053664 -23.22613664 3.21617605 27.15716783 
