1.00000000 0.97070630 0.88234196 0.74395224 0.56980477 0.37696971 0.18385067 0.00804783 -0.13696322 -0.24196203 -0.30148951 -0.31570190 -0.29058039 -0.23464823 -0.15847220 -0.07437374 0.00578836 0.07253480 0.11995334 
1.00000000 0.97462510 0.88860617 0.75192911 0.57988508 0.39038433 0.20163705 0.02999753 -0.11077556 -0.21129286 -0.26706632 -0.27932668 -0.25451415 -0.20184968 -0.13244293 -0.05726195 0.01369646 0.07153882 0.11121178 
1.00000000 0.98279525 0.90535233 0.77554006 0.60668805 0.41582025 0.22089335 0.03963336 -0.11265471 -0.22679442 -0.29782606 -0.32510197 -0.31252430 -0.26795597 -0.20201462 -0.12518474 -0.04827544 0.02025396 0.07497645 
1.00000000 0.96753910 0.87569746 0.73417809 0.55757595 0.36491592 0.17502596 0.00461972 -0.13244536 -0.22701903 -0.27585007 -0.28099880 -0.24889991 -0.18985414 -0.11604951 -0.03900539 0.03161625 0.08843501 0.12639525 
1.00000000 0.96969869 0.87898126 0.73738441 0.55979510 0.36418390 0.16871102 -0.00983240 -0.15681642 -0.26219122 -0.32198034 -0.33723349 -0.31250143 -0.25684575 -0.18128222 -0.09644362 -0.01263557 0.06064187 0.11691404 
1.00000000 0.97272051 0.88529631 0.74650391 0.57114742 0.37608864 0.17982322 0.00094688 -0.14637045 -0.25260438 -0.31324162 -0.32918386 -0.30667903 -0.25457073 -0.18372329 -0.10597796 -0.03238450 0.02842200 0.07086619 
1.00000000 0.96299454 0.86462941 0.71505915 0.53007089 0.32918965 0.13113123 -0.04663072 -0.18926350 -0.28738365 -0.33765104 -0.34107829 -0.30383390 -0.23623647 -0.15021763 -0.05833924 0.02810483 0.09923748 0.14874406 
1.00000000 0.96638866 0.87303352 0.73027313 0.55248890 0.35666764 0.16111660 -0.01637072 -0.16182506 -0.26638871 -0.32512490 -0.33955044 -0.31611081 -0.26363396 -0.19204781 -0.11289176 -0.03675742 0.02883947 0.07810540 
1.00000000 0.97109701 0.88139159 0.74089497 0.56396559 0.36881519 0.17459867 -0.00113689 -0.14495998 -0.24754912 -0.30462358 -0.31781468 -0.29199489 -0.23577101 -0.16117061 -0.07968632 -0.00224297 0.06231126 0.10936271 
1.00000000 0.96985439 0.88030455 0.74072473 0.56596131 0.37256853 0.17934949 0.00329051 -0.14202937 -0.24646451 -0.30538608 -0.31962612 -0.29489333 -0.24049832 -0.16720966 -0.08625363 -0.00848636 0.05812418 0.10780315 
1.00000000 0.96906903 0.87726040 0.73446536 0.55588965 0.35870149 0.16106875 -0.01903571 -0.16695760 -0.27352437 -0.33485547 -0.35113441 -0.32737303 -0.27145264 -0.19288425 -0.10415360 -0.01661306 0.06103656 0.12085532 
1.00000000 0.96883163 0.87808220 0.73742133 0.56136036 0.36753043 0.17421791 -0.00231430 -0.14807969 -0.25380818 -0.31594283 -0.33449418 -0.31446701 -0.26408211 -0.19400637 -0.11486320 -0.03647305 0.03155809 0.08378247 
1.00000000 0.97052438 0.87992392 0.73769483 0.55929143 0.36258563 0.16661581 -0.01100284 -0.15626173 -0.25947738 -0.31668142 -0.32949449 -0.30315988 -0.24642086 -0.17120527 -0.08924462 -0.01168133 0.05226365 0.09782736 
1.00000000 0.96184784 0.86614723 0.72244581 0.54503629 0.35167342 0.16012040 -0.01327859 -0.15446139 -0.25441860 -0.30914665 -0.32024980 -0.29361288 -0.23801623 -0.16365162 -0.08122528 -0.00118990 0.06796980 0.11987627 
1.00000000 0.97215389 0.88466001 0.74644107 0.57114820 0.37636864 0.18015564 -0.00088646 -0.15184711 -0.26225639 -0.32698097 -0.34525845 -0.32232967 -0.26756733 -0.19196822 -0.10677250 -0.02223085 0.05189920 0.10872156 
1.00000000 0.96283557 0.86365810 0.71275998 0.52547882 0.32007615 0.11687374 -0.06687508 -0.21632003 -0.32027752 -0.37440768 -0.38040483 -0.34427700 -0.27636803 -0.18916910 -0.09496333 -0.00512234 0.07076106 0.12496501 
1.00000000 0.95837938 0.85781713 0.70971505 0.52865858 0.33265411 0.14000061 -0.03229942 -0.17117972 -0.26930344 -0.32302490 -0.33411221 -0.30821272 -0.25410452 -0.18266029 -0.10400817 -0.02779805 0.03761682 0.08657499 
1.00000000 0.97528734 0.88881304 0.74966835 0.57298914 0.37599239 0.17693064 -0.00619879 -0.15863687 -0.26958717 -0.33430605 -0.35317778 -0.33080592 -0.27561357 -0.19852847 -0.11149378 -0.02596808 0.04907854 0.10748389 
1.00000000 0.96150921 0.86031137 0.70735002 0.51936947 0.31612992 0.11700172 -0.06049715 -0.20231188 -0.29958591 -0.34910813 -0.35295474 -0.31779555 -0.25373540 -0.17193152 -0.08427107 -0.00172506 0.06693923 0.11617769 
1.00000000 0.96817444 0.87750430 0.73657519 0.55931347 0.36339500 0.16773592 -0.01075282 -0.15819174 -0.26446706 -0.32455762 -0.33898869 -0.31348799 -0.25660157 -0.17944457 -0.09377877 -0.01040708 0.06173939 0.11704778 
1.00000000 0.95849691 0.85633702 0.70462751 0.51884030 0.31688514 0.11791111 -0.06045718 -0.20394590 -0.30382741 -0.35679158 -0.36462525 -0.33346435 -0.27197375 -0.19107589 -0.10202506 -0.01574620 0.05707509 0.11065765 
1.00000000 0.97157958 0.88321596 0.74476734 0.57052303 0.37791426 0.18495892 0.00888988 -0.13585953 -0.23891339 -0.29484647 -0.30467146 -0.27499842 -0.21487302 -0.13539368 -0.04888989 0.03336798 0.10170453 0.14951140 
1.00000000 0.96357404 0.86635238 0.71895885 0.53589749 0.33535184 0.13667050 -0.04184794 -0.18583591 -0.28604168 -0.33763963 -0.34268729 -0.30669770 -0.23883949 -0.15185626 -0.05905277 0.02842158 0.10164051 0.15405243 
1.00000000 0.96615878 0.87094982 0.72485446 0.54314559 0.34343203 0.14546104 -0.03315967 -0.17768279 -0.27829319 -0.33126204 -0.33884777 -0.30773610 -0.24719635 -0.16850823 -0.08273885 -0.00044403 0.07001435 0.12332425 
1.00000000 0.97433574 0.88549050 0.74358902 0.56411972 0.36636219 0.17071436 -0.00480671 -0.14589707 -0.24373719 -0.29560828 -0.30261928 -0.27123022 -0.21172083 -0.13560436 -0.05457844 0.02062055 0.08149412 0.12244825 
1.00000000 0.97736648 0.89200513 0.75237216 0.57221150 0.36994460 0.16489230 -0.02383139 -0.17996461 -0.29216818 -0.35408966 -0.36599319 -0.33378638 -0.26642977 -0.17642808 -0.07745895 0.01889539 0.10206215 0.16394757 
1.00000000 0.96560093 0.87339527 0.73420627 0.56199278 0.37233915 0.18313534 0.01034746 -0.13247747 -0.23538543 -0.29381181 -0.30835805 -0.28496506 -0.23225880 -0.16025027 -0.08093072 -0.00516476 0.05852788 0.10380157 
1.00000000 0.98024583 0.89741698 0.75993412 0.58330111 0.38649222 0.18848471 0.00814310 -0.14024916 -0.24665551 -0.30641027 -0.32114149 -0.29723265 -0.24416853 -0.17277748 -0.09510125 -0.02103814 0.04115597 0.08673098 
1.00000000 0.96384226 0.86638119 0.71687255 0.53046572 0.32581047 0.12264048 -0.06117105 -0.21090929 -0.31644251 -0.37381154 -0.38378587 -0.35224257 -0.28929564 -0.20623752 -0.11552857 -0.02859137 0.04506416 0.09874420 
1.00000000 0.98173936 0.90271797 0.77216815 0.60294680 0.41102399 0.21492939 0.03141296 -0.12438404 -0.24113142 -0.31312971 -0.33918801 -0.32334365 -0.27372412 -0.20112784 -0.11715131 -0.03238851 0.04379412 0.10386747 
1.00000000 0.95506861 0.85211836 0.70223888 0.52067881 0.32460696 0.13246045 -0.03836211 -0.17545983 -0.27052926 -0.32083960 -0.32893986 -0.30099047 -0.24631726 -0.17528933 -0.09873267 -0.02658393 0.03373295 0.07764111 
1.00000000 0.95619478 0.85285399 0.70077914 0.51535271 0.31504694 0.11967579 -0.05255653 -0.18808827 -0.27846835 -0.32123220 -0.31849378 -0.27661458 -0.20613074 -0.11951006 -0.02888086 0.05452197 0.12229211 0.16940172 
1.00000000 0.97264669 0.88520694 0.74690427 0.57196354 0.37739103 0.18231898 0.00432324 -0.14278371 -0.24932164 -0.31102949 -0.32875836 -0.30763192 -0.25669785 -0.18698461 -0.10897457 -0.03297017 0.03328978 0.08445722 
1.00000000 0.96581801 0.87162464 0.72749521 0.54832008 0.35289334 0.15935030 -0.01487709 -0.15522874 -0.25346871 -0.30604284 -0.31460254 -0.28532424 -0.22815215 -0.15408819 -0.07410508 0.00180506 0.06668799 0.11616967 
1.00000000 0.98209719 0.89810800 0.75750610 0.57519769 0.37034246 0.16337227 -0.02771111 -0.18718140 -0.30318207 -0.37000459 -0.38753718 -0.36092072 -0.29882876 -0.21238698 -0.11442798 -0.01834442 0.06508592 0.12933798 
1.00000000 0.96585799 0.87263018 0.72968398 0.55253966 0.35874797 0.16612766 -0.00877032 -0.15205214 -0.25532077 -0.31498284 -0.33087434 -0.30936862 -0.25914721 -0.18871513 -0.10886847 -0.02897814 0.04270751 0.10010046 
1.00000000 0.97207207 0.88631081 0.75142438 0.58059098 0.38986369 0.19625731 0.01693156 -0.13298574 -0.24358728 -0.30998087 -0.33175660 -0.31271584 -0.26063214 -0.18499925 -0.09685344 -0.00803787 0.07133245 0.13392504 
1.00000000 0.96055867 0.86364612 0.71898243 0.54149149 0.34946471 0.16102507 -0.00753420 -0.14339709 -0.23901583 -0.29043092 -0.29932520 -0.27203335 -0.21745458 -0.14605019 -0.06923900 0.00337435 0.06446123 0.10807909 
1.00000000 0.97785062 0.89569711 0.76167191 0.58942432 0.39697181 0.20200875 0.02268904 -0.12649469 -0.23653752 -0.30180307 -0.32203212 -0.30155162 -0.24848472 -0.17350081 -0.08761986 -0.00166333 0.07453559 0.13347976 
1.00000000 0.97819135 0.89678840 0.76522247 0.59665913 0.40783493 0.21683123 0.04038497 -0.10755100 -0.21676902 -0.28197414 -0.30335328 -0.28524238 -0.23675770 -0.16874994 -0.09227346 -0.01821713 0.04471261 0.09097820 
1.00000000 0.96793775 0.87584040 0.73289972 0.55386256 0.35698239 0.16104836 -0.01601016 -0.16048800 -0.26215573 -0.31622287 -0.32255426 -0.28667076 -0.21853157 -0.12857814 -0.02995367 0.06421811 0.14326235 0.19949375 
1.00000000 0.97146249 0.88445268 0.74868986 0.57680435 0.38533523 0.19315665 0.01625329 -0.13177529 -0.24069487 -0.30612020 -0.32779086 -0.31080804 -0.26358072 -0.19566491 -0.11798345 -0.04047246 0.02842142 0.08264214 
1.00000000 0.95724469 0.85548427 0.70525463 0.52340412 0.32784784 0.13719219 -0.03207960 -0.16736667 -0.25957062 -0.30576015 -0.30847107 -0.27505162 -0.21574428 -0.14230371 -0.06540138 0.00614615 0.06457489 0.10460919 
1.00000000 0.97331735 0.88487062 0.74412276 0.56600803 0.36858313 0.17046662 -0.01030353 -0.15996339 -0.26866474 -0.33183916 -0.35045119 -0.32881607 -0.27641304 -0.20381826 -0.12169544 -0.04069408 0.03123394 0.08806185 
1.00000000 0.96951236 0.87858819 0.73666821 0.55828775 0.36098172 0.16309646 -0.01780028 -0.16662962 -0.27358263 -0.33412221 -0.34859743 -0.32265359 -0.26487047 -0.18602287 -0.09795562 -0.01091933 0.06527740 0.12341559 
1.00000000 0.96608612 0.87222954 0.72891500 0.55142026 0.35731303 0.16533669 -0.00643757 -0.14520235 -0.24229302 -0.29418011 -0.30249050 -0.27233111 -0.21275458 -0.13527355 -0.05157820 0.02723074 0.09274542 0.13891537 
1.00000000 0.97350671 0.88758297 0.75062370 0.57607172 0.38128021 0.18446730 0.00173308 -0.15234771 -0.26736551 -0.33835106 -0.36446478 -0.34960739 -0.30165591 -0.23096308 -0.14838788 -0.06480443 0.01044954 0.07013101 
1.00000000 0.97064778 0.88178266 0.74152170 0.56389230 0.36722789 0.17076654 -0.00770380 -0.15437466 -0.25888016 -0.31659676 -0.32822912 -0.29909999 -0.23908531 -0.15967859 -0.07284177 0.01005475 0.08000700 0.13066651 
1.00000000 0.96584092 0.87258280 0.73066005 0.55460986 0.36116263 0.16927599 -0.00453558 -0.14724620 -0.24885041 -0.30450466 -0.31571500 -0.28818718 -0.23063787 -0.15379946 -0.06930857 0.01206033 0.08185630 0.13402723 
1.00000000 0.95893806 0.86044577 0.71475075 0.53663288 0.34354129 0.15289957 -0.01976583 -0.16191569 -0.26471024 -0.32469225 -0.34315124 -0.32400969 -0.27551945 -0.20730235 -0.12916499 -0.05100949 0.01945592 0.07596739 
1.00000000 0.97029686 0.87969470 0.73753318 0.55787026 0.35802137 0.15740185 -0.02629474 -0.17915261 -0.29105958 -0.35700413 -0.37669520 -0.35421971 -0.29840119 -0.21957404 -0.12928824 -0.03862545 0.04331017 0.10868719 
1.00000000 0.96576674 0.87049028 0.72404930 0.54147378 0.34127904 0.14199467 -0.03866643 -0.18587447 -0.29046686 -0.34805607 -0.35901338 -0.32895846 -0.26714708 -0.18594935 -0.09778610 -0.01405863 0.05631187 0.10714384 
1.00000000 0.96911489 0.87705095 0.73405892 0.55550990 0.35912950 0.16350867 -0.01292075 -0.15635617 -0.25735097 -0.31146213 -0.31938731 -0.28609001 -0.22224560 -0.13961004 -0.04968960 0.03637027 0.10923782 0.16217364 
1.00000000 0.97255798 0.88433211 0.74467062 0.56768010 0.37180544 0.17643332 -0.00124993 -0.14647769 -0.24838693 -0.30330938 -0.31324784 -0.28438574 -0.22630323 -0.14983075 -0.06674389 0.01164434 0.07619576 0.12173046 
1.00000000 0.96370730 0.86810832 0.72330909 0.54390290 0.34799687 0.15385974 -0.02142465 -0.16363491 -0.26399696 -0.31844850 -0.32790292 -0.29768529 -0.23798523 -0.16003712 -0.07599680 0.00340798 0.07026062 0.11752941 
1.00000000 0.96807767 0.87569456 0.73241769 0.55318740 0.35636729 0.16042477 -0.01738886 -0.16252046 -0.26527115 -0.32139825 -0.33247294 -0.30413000 -0.24585866 -0.16888003 -0.08340205 -0.00013961 0.07120558 0.12475489 
1.00000000 0.96717226 0.87416263 0.73174443 0.55537265 0.36258950 0.17145537 -0.00121398 -0.14194387 -0.24205485 -0.29763461 -0.31045162 -0.28605934 -0.23356290 -0.16360732 -0.08724523 -0.01511781 0.04479451 0.08717981 
1.00000000 0.96771897 0.87477828 0.73025507 0.54918053 0.34995034 0.15098329 -0.02956576 -0.17692902 -0.28153738 -0.33907246 -0.35052816 -0.32121405 -0.25938878 -0.17574898 -0.08349761 0.00704046 0.08672061 0.14723619 
1.00000000 0.96433948 0.87049570 0.72814922 0.55151405 0.35817076 0.16617753 -0.00774444 -0.15051052 -0.25292574 -0.31000833 -0.32326974 -0.29804202 -0.24265228 -0.16776702 -0.08552221 -0.00612136 0.06151619 0.10954884 
1.00000000 0.97369405 0.88693788 0.74927978 0.57560491 0.38346109 0.19134857 0.01597272 -0.12905327 -0.23390303 -0.29451756 -0.31229243 -0.29169985 -0.24065795 -0.17007026 -0.09058245 -0.01268592 0.05451338 0.10553693 
1.00000000 0.96342352 0.86530476 0.71538877 0.52954678 0.32693868 0.12687040 -0.05185957 -0.19391245 -0.28978897 -0.33615506 -0.33467862 -0.29221577 -0.21964987 -0.12932723 -0.03449907 0.05232899 0.12182310 0.16766029 
1.00000000 0.95717657 0.85456238 0.70407525 0.52065523 0.32162193 0.12635441 -0.04897218 -0.19114550 -0.29159182 -0.34735288 -0.35974702 -0.33468850 -0.28014958 -0.20636284 -0.12417325 -0.04276824 0.02989120 0.08747515 
1.00000000 0.97269131 0.88317611 0.74130229 0.56168185 0.36256138 0.16401631 -0.01518650 -0.16010028 -0.26172929 -0.31556584 -0.32286425 -0.28996496 -0.22790484 -0.14894023 -0.06463059 0.01362552 0.07767043 0.12180981 
1.00000000 0.97201273 0.88294054 0.74171676 0.56317410 0.36471737 0.16497695 -0.01682761 -0.16579369 -0.27243219 -0.33157416 -0.34351464 -0.31378567 -0.25189469 -0.17020229 -0.08122254 0.00412500 0.07583821 0.12627464 
1.00000000 0.96912859 0.87729505 0.73487330 0.55729171 0.36304555 0.17035493 -0.00381737 -0.14601783 -0.24724904 -0.30365277 -0.31658241 -0.29166688 -0.23849259 -0.16731999 -0.08947974 -0.01535733 0.04814608 0.09516301 
1.00000000 0.96731443 0.87497987 0.73319260 0.55621341 0.36131016 0.16746384 -0.00852816 -0.15336017 -0.25789390 -0.31769820 -0.33227114 -0.30710702 -0.25103651 -0.17429983 -0.08813774 -0.00367945 0.06993070 0.12633861 
1.00000000 0.97578678 0.89073988 0.75401648 0.57928545 0.38466651 0.18923616 0.00965156 -0.14056658 -0.25128353 -0.31732181 -0.33959959 -0.32223980 -0.27303816 -0.20292341 -0.12331585 -0.04418005 0.02614495 0.08068128 
1.00000000 0.96686717 0.87607872 0.73742118 0.56439396 0.37433957 0.18516351 0.01277096 -0.12942847 -0.23316057 -0.29261712 -0.30780211 -0.28445538 -0.22988747 -0.15516809 -0.07216023 0.00812968 0.07659824 0.12632248 
1.00000000 0.97746507 0.89474946 0.76075234 0.59038126 0.40125631 0.21139218 0.03725541 -0.10694112 -0.21247847 -0.27400273 -0.29226738 -0.27345156 -0.22531040 -0.15801439 -0.08273744 -0.00988369 0.05254668 0.09775701 
1.00000000 0.97665190 0.89411907 0.76029036 0.58904639 0.39729975 0.20339824 0.02405562 -0.12504678 -0.23307310 -0.29615519 -0.31502375 -0.29453442 -0.24371376 -0.17301539 -0.09439943 -0.01913059 0.04381681 0.08843211 
1.00000000 0.96350671 0.86647912 0.71976271 0.53879304 0.34198535 0.14806188 -0.02489881 -0.16359915 -0.25984746 -0.31003382 -0.31608513 -0.28405232 -0.22406689 -0.14731984 -0.06568071 0.00960426 0.07016983 0.11019265 
1.00000000 0.96869746 0.87877738 0.73968783 0.56529044 0.37279829 0.17963133 0.00292294 -0.14264386 -0.24721367 -0.30610976 -0.31958368 -0.29247542 -0.23353265 -0.15453809 -0.06827468 0.01424490 0.08329209 0.13261393 
1.00000000 0.97016738 0.87628768 0.72840909 0.54200633 0.33530994 0.12862718 -0.05860004 -0.21103270 -0.31826838 -0.37464618 -0.38122114 -0.34478534 -0.27546852 -0.18516552 -0.08793138 0.00298082 0.07882771 0.13253418 
1.00000000 0.97522582 0.89131945 0.75811553 0.58954550 0.40230430 0.21354397 0.04028626 -0.10396417 -0.21007241 -0.27377356 -0.29489940 -0.27813516 -0.23253051 -0.16770669 -0.09448201 -0.02181037 0.04179003 0.09010404 
1.00000000 0.97531670 0.88980491 0.75158434 0.57608289 0.38181839 0.18770950 0.01145612 -0.13314588 -0.23589597 -0.29296719 -0.30588182 -0.28085611 -0.22682666 -0.15452915 -0.07529918 0.00046099 0.06441127 0.11083019 
1.00000000 0.97861546 0.89695264 0.76364042 0.59193269 0.39876020 0.20285023 0.02153908 -0.12969680 -0.24034030 -0.30587665 -0.32636877 -0.30638659 -0.25407176 -0.18063659 -0.09822057 -0.01752513 0.05309420 0.10757266 
1.00000000 0.95837259 0.85829299 0.71125173 0.53274796 0.34137226 0.15568747 -0.00840786 -0.13800082 -0.22505779 -0.26757803 -0.26797334 -0.23335753 -0.17409859 -0.10181977 -0.02731141 0.04083277 0.09442182 0.12849644 
1.00000000 0.96853272 0.87675999 0.73374618 0.55366671 0.35493003 0.15579818 -0.02619639 -0.17608637 -0.28329159 -0.34348028 -0.35746517 -0.33037738 -0.27154525 -0.19173792 -0.10310698 -0.01623749 0.05870822 0.11471757 
1.00000000 0.97208619 0.88205072 0.73958731 0.55988913 0.36112140 0.16289425 -0.01706086 -0.16460580 -0.26924014 -0.32689967 -0.33873588 -0.31021329 -0.25062203 -0.17101815 -0.08419705 -0.00149224 0.06872151 0.12059047 
1.00000000 0.98483787 0.90534768 0.76946569 0.59261953 0.39291401 0.19038019 0.00442060 -0.14822008 -0.25688180 -0.31707817 -0.32917741 -0.29932779 -0.23774630 -0.15604050 -0.06744308 0.01517968 0.08229389 0.12707426 
1.00000000 0.96908501 0.87696445 0.73370375 0.55354739 0.35479279 0.15791987 -0.01974068 -0.16441022 -0.26622732 -0.32158018 -0.33191222 -0.30383079 -0.24650602 -0.17173297 -0.09182492 -0.01681910 0.04477718 0.08769179 
1.00000000 0.96948496 0.87759736 0.73335942 0.55198919 0.35285603 0.15519373 -0.02313571 -0.16788485 -0.26974376 -0.32435398 -0.33418110 -0.30611917 -0.24928711 -0.17502736 -0.09436873 -0.01808200 0.04623758 0.09427579 
1.00000000 0.97495414 0.88771180 0.74766803 0.56928850 0.37003166 0.16897512 -0.01534016 -0.16798555 -0.27763154 -0.33897972 -0.35319239 -0.32629295 -0.26713246 -0.18675778 -0.09768029 -0.01145799 0.06211146 0.11640896 
1.00000000 0.97200596 0.88596988 0.75096198 0.58031698 0.39066446 0.19891589 0.02196371 -0.12548012 -0.23476455 -0.30157914 -0.32524165 -0.30955463 -0.26249722 -0.19385398 -0.11395015 -0.03302343 0.03950039 0.09594440 
1.00000000 0.96390275 0.86610596 0.71754338 0.53441984 0.33562766 0.14055866 -0.03409299 -0.17591658 -0.27604249 -0.33043222 -0.34094183 -0.31318193 -0.25624233 -0.18113126 -0.09885892 -0.02001507 0.04823278 0.10018189 
1.00000000 0.95939065 0.86171427 0.71714316 0.54035422 0.34887671 0.16111120 -0.00611080 -0.14003255 -0.23236550 -0.27976195 -0.28448678 -0.25313890 -0.19548158 -0.12307178 -0.04729302 0.02185423 0.07677357 0.11176105 
1.00000000 0.96876614 0.87519355 0.72881439 0.54524688 0.34330990 0.14274498 -0.03846148 -0.18615900 -0.29012013 -0.34666513 -0.35706707 -0.32780624 -0.26798605 -0.18853701 -0.10128304 -0.01603059 0.05819019 0.11463986 
1.00000000 0.97796932 0.89492397 0.75811032 0.58135837 0.38297445 0.18173330 -0.00418646 -0.15925830 -0.27299797 -0.33968389 -0.35850212 -0.33447717 -0.27634217 -0.19605552 -0.10581892 -0.01639367 0.06229331 0.12313396 
1.00000000 0.97100127 0.88385257 0.74700943 0.57497809 0.38478490 0.19343748 0.01859919 -0.12518225 -0.22906460 -0.28865500 -0.30444010 -0.28196424 -0.22942273 -0.15708007 -0.07670488 0.00167821 0.06957249 0.11957861 
1.00000000 0.96264335 0.86618743 0.72223567 0.54642177 0.35576512 0.16785438 -0.00104792 -0.13790771 -0.23443021 -0.28737489 -0.29818479 -0.27145811 -0.21639935 -0.14377774 -0.06467782 0.01011191 0.07268204 0.11739568 
1.00000000 0.96909462 0.87980097 0.74155336 0.56824893 0.37676478 0.18445566 0.00769756 -0.13991979 -0.24835924 -0.31275676 -0.33316210 -0.31464935 -0.26461980 -0.19174564 -0.10723036 -0.02183819 0.05560730 0.11834508 
1.00000000 0.97268377 0.88328100 0.74117903 0.56134393 0.36176975 0.16206385 -0.01954553 -0.16787171 -0.27247975 -0.32915710 -0.33875075 -0.30784945 -0.24621946 -0.16623922 -0.08065237 0.00005651 0.06617493 0.11218795 
1.00000000 0.95441326 0.85146117 0.70265861 0.52364421 0.33321633 0.14929996 -0.01215747 -0.13959927 -0.22600871 -0.26887905 -0.27161427 -0.24071622 -0.18528327 -0.11609646 -0.04420691 0.02227801 0.07744628 0.11671724 
1.00000000 0.96676007 0.87305132 0.72937820 0.55159071 0.35782400 0.16609049 -0.00643723 -0.14589354 -0.24373144 -0.29576253 -0.30449770 -0.27727254 -0.22229415 -0.15011094 -0.07156676 0.00367192 0.06725817 0.11311782 
